"name","brand","price","mrp","imgLink","rating","totalRatings","totalReviews","web_url","resolution","display","speaker","operating_system","model_number","screen_size"
"Panasonic 80 cm (32 Inches) Android Smart HD Ready LED TV TH-32JS650 (2021 Mode,l Black)","Panasonic","₹21876.00","₹25490.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009871245_437Wx649H_202106292310541.jpeg",3,1,0,"https://www.tatacliq.com/panasonic-80-cm-32-inches-android-smart-hd-ready-led-tv-th-32js650-2021-model-black/p-mp000000009871245","Resolution: 1366 x 768 Pixels   Refresh Rate: 60Hz","Display Features: 2K HDR Vivid Digital Pro Noise Reduction","Sound Output: 20W   Audio Booster +","Operating System: Android   Google Assistant   Chromecast Built-in   2-way Audio Link (BT)","TH-32JS650","Screen Size: 32 inch"
"Samsung 80 cm (32 Inches) Smart HD Ready LED TV UA32T4450AKXXL (2021 Model, Black)","Samsung","₹22563.00","₹23900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009724913_437Wx649H_202107292239571.jpeg",4.8,5,0,"https://www.tatacliq.com/samsung-80-cm-32-inches-smart-hd-ready-led-tv-ua32t4450akxxl-2021-model-black/p-mp000000009724913","Resolution: 1366 x 768 pixels","Display Feature: PurColor | HDR | Hyper Real Picture Engine | PQI (Picture Quality Index) : 900","Speaker Output: 20 W | Dolby Digital Plus | Music System | Sound Mirroring","Operating System : Tizen | Google Assistant | Alexa | SmartThings App Support | Game Mode | PC Mode | Content Guide | Samsung TV Plus","UA32T4450AKXXL","Screen Size: 32 inch"
"Samsung 163 cm(65 Inches)The Frame Series 4K Ultra HD Smart QLED TV QA65LS03AAKLXL(2021 Model,Black)","Samsung","₹121990.00","₹222900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009815101_437Wx649H_202110231057591.jpeg",5,4,1,"https://www.tatacliq.com/samsung-163-cm-65-inches-the-frame-series-4k-ultra-hd-smart-qled-tv-qa65ls03aaklxl-2021-model-black/p-mp000000009815101","Resolution: 3840 x 2160 Pixels","Display Feature: Quantum Dot Technology Quantum Processor 4K Dual LED Quantum HDR HDR 10+ HLG Supreme UHD Dimming Auto Motion Plus","Sound Output: 40W Dolby Digital Plus Object Tracking Sound Q-Symphony Adaptive Sound+ Sound Wall Sound Mirroring Surround Sound","Operating System: Tizen Bixby Google Assistant Alexa Art Mode Motion Sensor Brightness Sensor PC Mode Multi View Samsung TV Plus Tap View","QA65LS03AAKLXL","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart Ultra HD 4K OLED TV OLED65B1PTZ (2021, Silver & Black) 3 Year Warranty","LG","₹196999.00","₹329990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465548_437Wx649H_202108312008411.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-ultra-hd-4k-oled-tv-oled65b1ptz-2021-silver-black-3-year-warranty/p-mp000000010465548","Resolution : 3840 x 2160 Pixels","Display Feature: ?7 Gen4 Processor 4K HDR Dolby Vision IQ HDR 10 Pro HLG Active Noise Reduction Wide Color Gamut True Color Accuracy Motion Pro","Sound Output: 40W Sub Woofer Dolby Atmos AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 AI Brightness Control Home Dashboard Sports Alert Content Store","OLED65B1PTZ","Screen Size: 65 inch"
"Sony 80 cm (32 Inches) Android Smart HD Ready LED TV KD-32W830 (2021 Model, Black)","Sony","₹30989.00","₹37900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009458773_437Wx649H_202107292221021.jpeg",4.27,26,8,"https://www.tatacliq.com/sony-80-cm-32-inches-android-smart-hd-ready-led-tv-kd-32w830-2021-model-black/p-mp000000009458773","Resolution: 1366 x 768 pixels","Display Feature: X-Reality PRO Processor High Dynamic Range Live Colour Technology Dynamic Contrast Enhancer Motionflow XR 100","Speaker Output: 20W Dolby Audio Format Support Clear Phase Open Baffle Speaker","Operating System (Android)   Built-in Google Assistant   Google Play Store   Built-in Chromecast","KD-32W830","Screen Size: 32 inch"
"Samsung 163 cm (65 Inches) Smart 4K QLED TV Q80A 65Q80AAK (2021 Model, Carbon Silver)","Samsung","₹198996.00","₹245900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009394382_437Wx649H_202107292227071.jpeg",0,0,0,"https://www.tatacliq.com/samsung-163-cm-65-inches-smart-4k-qled-tv-q80a-65q80aak-2021-model-carbon-silver/p-mp000000009394382","Resolution: 3840 x 2160 pixels","Display Feature: Adaptive Picture|Quantum Processor 4K|Quantum HDR 12x|HDR 10+|HLG|Direct Full Array 8x|Color Volume with Quantum Dot|UHD Dimming","Speaker Output: 60W|Dolby Digital Plus|Dolby 5.1 Decoder|Q-Symphony|Woofer|Object Tracking Sound|Blutooth Audio|Adaptive Sound+|Surround Sound","Operating System: Tizen|Bixby|Far-Field Voice Interaction|Google Assistant|Alexa|Web Browser|SmartThings","65Q80AAK",
"LG 121.92 cm (48 Inches) Smart Ultra HD 4K OLED TV OLED48C1PTZ (2021 Model, White) 3 Year Warranty","LG","₹110783.00","₹189990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465544_437Wx649H_202108312008391.jpeg",4.6,5,1,"https://www.tatacliq.com/lg-121-92-cm-48-inches-smart-ultra-hd-4k-oled-tv-oled48c1ptz-2021-model-white-3-year-warranty/p-mp000000010465544","Resolution : 3840 x 2160 Pixels","Display Feature: ?9 Gen4 AI Processor 4K HDR Dolby Vision IQ HDR 10 Pro HLG Active Noise Reduction Wide Color Gamut True Color Accuracy Motion Pro","Sound Output: 40W Sub Woofer Dolby Atmos AI Sound Pro AI Acoustic Tuning Auto Volume Leveling Clear Voice Pro Bluetooth Audio Playback","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 AI Brightness Control Home Dashboard Sports Alert Content Store","OLED48C1PTZ","Screen Size: 48 inch"
"LG 80 cm (32 Inches) Smart HD Ready LED TV 32LM636BPTB (Black)","LG","₹22990.00","₹29990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000005159811_437Wx649H_202107292223571.jpeg",4.31,85,36,"https://www.tatacliq.com/lg-80-cm-32-inches-smart-hd-ready-led-tv-32lm636bptb-black/p-mp000000005159811","Resolution: 1366 x 768 Pixels   Refresh Rate: 50Hz","Display Features: IPS Panel   Dynamic Color Enhancer  Hybrid Log Gamma (HLG)","Speaker Output: 20 W   Dolby Audio   DTS Virtual:X   Clear Voice III","Operating System : webOS   AI ThinQ   LG Magic Remote   Miracast   Netflix, Hotstar, Prime Video, YouTube Compatible","32LM636BPTB","Screen Size: 32 inch"
"LG 139.7 cm (55 Inches) Smart Ultra HD 4K OLED TV OLED55C1PTZ (2021 Model, White) 3 Year Warranty","LG","₹142678.00","₹229990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465547_437Wx649H_202108312008411.jpeg",5,1,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-ultra-hd-4k-oled-tv-oled55c1ptz-2021-model-white-3-year-warranty/p-mp000000010465547","Resolution : 3840 x 2160 Pixels","Display Feature: ?9 Gen4 AI Processor 4K HDR Dolby Vision IQ HDR 10 Pro HLG Active Noise Reduction Wide Color Gamut True Color Accuracy Motion Pro","Sound Output: 40W Sub Woofer Dolby Atmos AI Sound Pro AI Acoustic Tuning Auto Volume Leveling Clear Voice Pro Bluetooth Audio Playback","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 AI Brightness Control Home Dashboard Sports Alert Content Store","OLED55C1PTZ","Screen Size: 55 inch"
"Sony 126 cm (50 Inches) Android Smart 4K Ultra HD LED TV KD-50X75 (2021 Model, Black)","Sony","₹71230.00","₹84900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009458747_437Wx649H_202107292220591.jpeg",4.57,7,0,"https://www.tatacliq.com/sony-126-cm-50-inches-android-smart-4k-ultra-hd-led-tv-kd-50x75-2021-model-black/p-mp000000009458747","Resolution: 3840 x 2160 pixels","Display Feature: 4K Processor X1   4K X-Reality PRO   Dynamic Contrast Enhancer   Live Colour Technology   Motionflow XR 200   HDR 10   HLG","Speaker Output: 20W   Dolby Audio   Open Baffle Speaker   Full Range   Clear phase","Operating System (Android TV)   Built-in Google Assistant   Google Play Store   Smart Remote  Built-in Chromecast","KD-50X75","Screen Size: 50 inch"
"LG 177.8 cm (70 Inches) Smart 4K Ultra HD LED TV 70UP7500PTZ (2021 Model, Meteor Titanium)","LG","₹104999.00","₹149990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010013907_437Wx649H_202107170315031.jpeg",5,4,2,"https://www.tatacliq.com/lg-177-8-cm-70-inches-smart-4k-ultra-hd-led-tv-70up7500ptz-2021-model-meteor-titanium/p-mp000000010013907","Resolution: 3840 x 2160 Pixels   Refresh Rate: 60 Hz","Display Feature: 4K Ultra HD LED Display   Slim Design   Quad Core Processor 4K   4K Upscaling   Active HDR","Sound Output: 20W  2.0 Ch Speaker   AI Sound   AI Acoustic Tuning   Dolby Atmos   Bluetooth Surround Ready","Operating System: LG webOS   AI ThinQ   Built-in Google Assistant and Alexa   Apple Airplay 2 and Homekit   Sports Alert","70UP7500PTZ","Screen Size: 70 inch"
"LG 80 cm (32 Inches) Smart HD Ready LED TV 32LM560BPTC (Black)","LG","₹19854.00","₹22990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000005246962_437Wx649H_202107292223551.jpeg",4.38,103,24,"https://www.tatacliq.com/lg-80-cm-32-inches-smart-hd-ready-led-tv-32lm560bptc-black/p-mp000000005246962","Resolution: 1366 x 768 Pixels","USB: 1, HDMI: 2","Speaker Output: 10 W","Screen Size: 80 cm (32 Inches)","32LM560BPTC","Screen Size: 32 inch"
"Samsung 80 cm (32 Inches) Smart HD Ready LED TV UA32T4450AKXXL (2021 Model, Black)","Samsung","₹20990.00","₹23900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009828740_437Wx649H_202107292241561.jpeg",4,2,0,"https://www.tatacliq.com/samsung-80-cm-32-inches-smart-hd-ready-led-tv-ua32t4450akxxl-2021-model-black/p-mp000000009828740","Resolution: 1366 x 768 pixels","Display Feature: PurColor | HDR | Hyper Real Picture Engine | PQI (Picture Quality Index) : 900","Speaker Output: 20 W | Dolby Digital Plus | Music System | Sound Mirroring","Operating System : Tizen | Google Assistant | Alexa | SmartThings App Support | Game Mode | PC Mode | Content Guide | Samsung TV Plus","UA32T4450AKXXL","Screen Size: 32 inch"
"Samsung 125 cm (50 Inches) Smart 4K QLED TV QN90A Neo 50QN90A (2021 Model, Titan Black)","Samsung","₹109998.00","₹120000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009394431_437Wx649H_202107292225021.jpeg",3.67,6,3,"https://www.tatacliq.com/samsung-125-cm-50-inches-smart-4k-qled-tv-qn90a-neo-50qn90a-2021-model-titan-black/p-mp000000009394431","Resolution: 3840 x 2160 pixels | Refresh Rate : 120 Hz","Display Feature: Quantum Matrix Technology|Neo Quantum Processor 4K|Quantum HDR 24X|Color Volume with Quantum Dot|Motion Xcelerator Turbo+|HDR 10+|HLG","Speaker Output: 40W|Dolby Digital Plus|Q-Symphony|Woofer|Object Tracking Sound|Blutooth Audio|Adaptive Sound+|Surround Sound","Operating System: Tizen|Bixby|Far-Field Voice Interaction|Google Assistant|Alexa|Web Browser|SmartThings","50QN90A","Screen Size: 50 inch"
"Sony 81 cm (32 Inches) Smart HD Ready LED TV 32W6100 (Black)","Sony","₹26313.00","₹29900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007410582_437Wx649H_202107292240541.jpeg",4.22,40,8,"https://www.tatacliq.com/sony-81-cm-32-inches-smart-hd-ready-led-tv-32w6100-black/p-mp000000007410582","Resolution: 1366 x 768 pixels","Display Features : X-Reality Pro   Live Colour Technology   Dynamic Contrast Enhancer   Dynamic Backlight Control","Speaker Output: 20 W   Dolby Audio   DTS Digital Surround   ClearAudio Plus   S-Force Front Surround","Operating System: Linux   Internet Browser   USB Tethering","32w6100","Screen Size: 32 inch"
"LG 109.22 cm (43 Inches) Smart 4K Ultra HD LED TV 43UP7740PTZ (2021 Model, Black) 3 Year Warranty","LG","₹43548.00","₹59990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010182974_437Wx649H_202108052020191.jpeg",4.67,9,2,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-4k-ultra-hd-led-tv-43up7740ptz-2021-model-black-3-year-warranty/p-mp000000010182974","Resolution: 3840 x 2160 pixels | Refresh Rate: 60Hz","Display Feature: Real 4K Display|Intelligent Quad Core Processor 4K|HDR 10 Pro|HLG HDR Pro|Active HDR|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|Bluetooth Surround Ready|AI Sound|AI Acoustic Tuning|Clear Voice III|TV Sound Mode Share","Operating System: LG webOS|Built -in Google Assistant and Alexa|Apple Airplay 2|Sports Alert|AI ThinQ|Home Dashboard|LG Content Store|WebOS Home","43UP7740PTZ","Screen Size: 43 inch"
"LG 109.22 cm (43 Inches) Smart 4K Ultra HD LED TV 43UP7550PTZ (2021 Model, Black) 3 Year Warranty","LG","₹41799.00","₹57990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010182973_437Wx649H_202108052020191.jpeg",4.8,5,2,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-4k-ultra-hd-led-tv-43up7550ptz-2021-model-black-3-year-warranty/p-mp000000010182973","Resolution: 3840 x 2160 pixels | Refresh Rate: 60Hz","Display Feature: Real 4K Display|Intelligent Quad Core Processor 4K|HDR 10 Pro|HLG HDR Pro|Active HDR|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|Bluetooth Surround Ready|AI Sound|AI Acoustic Tuning|Clear Voice III|TV Sound Mode Share","Operating System: LG webOS|Built -in Google Assistant and Alexa|Apple Airplay 2|Sports Alert|AI ThinQ|Home Dashboard|LG Content Store|WebOS Home","43UP7550PTZ","Screen Size: 43 inch"
"Samsung 125 cm (50 Inches) Smart Crystal 4K Ultra HD LED TV UA50AU8000KLXL (2021 Model, Black)","Samsung","₹57889.00","₹73900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009828731_437Wx649H_202107292241591.jpeg",3,2,0,"https://www.tatacliq.com/samsung-125-cm-50-inches-smart-crystal-4k-ultra-hd-led-tv-ua50au8000klxl-2021-model-black/p-mp000000009828731","Resolution: 3840 x 2160 pixels","Display Feature: Dynamic Crystal Color|Crystal Processor 4K|4K UHD Resolution|HDR|Motion Xcelerator|HDR 10+|HLG","Speaker Output: 20W|Dolby Digital Plus|Q-Symphony|Sound Mirroring|Adaptive Sound","Operating System: Tizen|Bixby|Works with Google Assistant and Alexa|Tap View|PC Mode|Samsung TV Plus|Content Guide|SmartThings App Support","UA50AU8000KLXL","Screen Size: 50 inch"
"LG 109.22 cm (43 Inches) Smart Full HD LED TV 43LM5620PTA (2021 Model, Black)","LG","₹34999.00","₹41990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010859695_437Wx649H_202110091103421.jpeg",3.25,4,0,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-full-hd-led-tv-43lm5620pta-2021-model-black/p-mp000000010859695","Resolution : 1920 x 1080 Pixels | Refresh Rate : 50 Hz","Display Features: Active HDR | HDR 10 | Quad Core Processor 4K | 178 Degree Viewing Angle | Dynamic Color Enhancer","Speaker Output: 20W | Dolby Audio | Dual Speakers | DTS Virtual:X | Virtual Surround Plus | Clear Voice III","Operating System: LG WebOS | Voice Control | Home Dashboard | Multi-Tasking | AI Home | AI Recommendation | Intelligent Edit","43LM5620PTA.ATR",
"Samsung 108 cm (43 Inches) Smart Crystal 4K Ultra HD LED TV UA43AU9070ULXL (2021 Model, Black)","Samsung","₹48830.00","₹62900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009828726_437Wx649H_202107292242031.jpeg",5,2,1,"https://www.tatacliq.com/samsung-108-cm-43-inches-smart-crystal-4k-ultra-hd-led-tv-ua43au9070ulxl-2021-model-black/p-mp000000009828726","Resolution: 3840 x 2160 pixels","Display Feature: Dynamic Crystal Color|Crystal Processor 4K|HDR|Motion Xcelerator Turbo|HDR 10+|HLG|Dynamic Refresh Technology","Speaker Output: 20W|Object Tracking Sound Lite|Q-Symphony|Dolby Digital Plus|Sound Mirroring|Adaptive Sound","Operating System: Tizen|Bixby|Google Assistant|Alexa|Multi View|Tap View|PC Mode|Samsung TV Plus|Content Guide|SmartThings App Support","UA43AU9070ULXL","Screen Size: 43 inch"
"Samsung 108 cm (43 Inches) Smart Crystal 4K Ultra HD LED TV UA43AU8000KLXL (2021 Model, Black)","Samsung","₹45650.00","₹59900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009828728_437Wx649H_202107292241591.jpeg",5,4,1,"https://www.tatacliq.com/samsung-108-cm-43-inches-smart-crystal-4k-ultra-hd-led-tv-ua43au8000klxl-2021-model-black/p-mp000000009828728","Resolution: 3840 x 2160 pixels","Display Feature: Dynamic Crystal Color|Crystal Processor 4K|4K UHD Resolution|HDR|Motion Xcelerator|HDR 10+|HLG","Speaker Output: 20W|Dolby Digital Plus|Q-Symphony|Sound Mirroring|Adaptive Sound","Operating System: Tizen|Bixby|Works with Google Assistant and Alexa|Tap View|PC Mode|Samsung TV Plus|Content Guide|SmartThings App Support","UA43AU8000KLXL","Screen Size: 43 inch"
"LG 139.7 cm (55 Inches) Smart 4K Ultra HD LED TV 55UP8000PTZ (2021 Model, Black) 3 Year Warranty","LG","₹63998.00","₹94990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010495291_437Wx649H_202109031609241.jpeg",5,4,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-4k-ultra-hd-led-tv-55up8000ptz-2021-model-black-3-year-warranty/p-mp000000010495291","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Feature: Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|AI Sound Pro|AI Acoustic Tuning|Clear Voice III|Bluetooth Audio Playback|2.0 Ch Speaker","Operating System: LG WebOS|AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|Home Dashboard|Content Store|Sports Alert","55UP8000PTZ","Screen Size: 55 inch"
"LG 127 cm (50 Inches) Smart Ultra HD 4K LED TV 50NANO75TPZ (2021 Model, Black) 3 Year Warranty","LG","₹61185.00","₹89990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542328_437Wx649H_202109091925061.jpeg",0,0,0,"https://www.tatacliq.com/lg-127-cm-50-inches-smart-ultra-hd-4k-led-tv-50nano75tpz-2021-model-black-3-year-warranty/p-mp000000010542328","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Features: Real 4K NanoCell Display Intelligent Quad Core Processor 4K Active HDR HDR 10 Pro HLG Wide Color Gamut True Color Accuracy","Speaker Output: 20W AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 Home Dashboard LG Content Store Sports Alert","50NANO75TPZ",
"LG 109.22 cm (43 Inches) Smart Ultra HD 4K LED TV 43UM7790PTA.ATR (Black)","LG","₹44490.00","₹64990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010848459_437Wx649H_202110090111141.jpeg",0,0,0,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-ultra-hd-4k-led-tv-43um7790pta-atr-black/p-mp000000010848459","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Features: Quad Core Processor 4K|4K Active HDR|HDR 10 Pro|HDR Dynamic Tone Mapping","Speaker Output: 35W|Built-In Subwoofer|Active Noise Reduction|Surround Sound|Clear Voice III|AI Acoustic Tuning|DTS Virtual : X Surround Sound","Operating System: LG WebOS|Google Assistant|Alexa|Apple Airplay 2|Apple HomeKit|AI UX|AI Home|LG Content Store|Full Web Browser|Home Dashboard","43UM7790PTA.ATR",
"Samsung 80 cm (32 Inches) Smart HD Ready LED TV UA32T4600AKXXL (Black)","Samsung","₹22780.00","₹26900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010495943_437Wx649H_202109031649221.jpeg",5,1,0,"https://www.tatacliq.com/samsung-80-cm-32-inches-smart-hd-ready-led-tv-ua32t4600akxxl-black/p-mp000000010495943","Resolution : 3840 x 2160 Pixels","Display Feature: PurColor|Hyper Real Picture Engine|HDR|Ultra Clean View|Analog Clean View|Digital Clean View","Sound Output: 20W|Dolby Digital Plus|Bluetooth Audio|2CH Speaker Type|Sound Mirroring|Music System","Operating System: Tizen|Bixby|Works with Google Assistant and With Alexa|Universal Guide|PC Mode|Smart Hub|Content Guide|Samsung TV Plus","UA32T4600AKXXL","Screen Size: 32 inch"
"Samsung 80 cm (32 Inches) HD Ready LED TV UA32T4050ARXXL (Black)","Samsung","₹16490.00","₹17900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000006745907_437Wx649H_202107292228001.jpeg",4.51,37,5,"https://www.tatacliq.com/samsung-80-cm-32-inches-hd-ready-led-tv-ua32t4050arxxl-black/p-mp000000006745907","Resolution: 1366 x 768 pixels   Refresh Rate: 60Hz","HDMI : 2, USB : 1","Speaker Output : 20 W","Screen Size: 80 cm (32 Inches)","UA32T4050ARXXL","Screen Size: 32 inch"
"Sony 108 cm (43 Inches) Android Smart 4K Ultra HD LED TV KD-43X80J (2021 Model, Black)","Sony","₹66090.00","₹82900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009824762_437Wx649H_202107292243131.jpeg",4,10,2,"https://www.tatacliq.com/sony-108-cm-43-inches-android-smart-4k-ultra-hd-led-tv-kd-43x80j-2021-model-black/p-mp000000009824762","Resolution: 3840 x 2160 pixels","Display Feature: 4K HDR Processor X1 4K X-Reality PRO Live Colour Technology TRILUMINOS PRO Motionflow XR HDR10 HLG Dolby Vision","Sound Output: 20W Dolby Atmos Bass Reflex Speaker X-Balanced Speaker DTS Digital Surround","Operating System: Android Chromecast Apple Airplay Google Assistant Alexa Smart Remote","KD-43X80J","Screen Size: 43 inch"
"TCL 125.8 cm (50 Inches) Google Certified Android Smart 4K Ultra HD LED TV 50P615 (2020 Model,Black)","TCL","₹35989.00","₹62990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007567791_437Wx649H_202107292228031.jpeg",3.5,8,0,"https://www.tatacliq.com/tcl-125-8-cm-50-inches-google-certified-android-smart-4k-ultra-hd-led-tv-50p615-2020-modelblack/p-mp000000007567791","Resolution: 3840 x 2160 pixels   Refresh Rate: 60 Hz","Display Features : Dynamic Color Enhancement   Atmospheric Micro Dimming   178 Degrees Viewing Angle","Speaker Output: 2X12 W   Dolby Audio   Surround Virtualizer   Auto Volume Control   Various Sound Modes","Operating System: Android 9 Pie   TCL AI-IN   Hands Free Voice Control   Google Home Support","50P615","Screen Size: 50 inch"
"Samsung 80 cm (32 Inches) Smart HD Ready LED TV UA32T4310AKXXL (Black)","Samsung","₹20468.00","₹21400.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000006745889_437Wx649H_202107292228131.jpeg",4.42,12,1,"https://www.tatacliq.com/samsung-80-cm-32-inches-smart-hd-ready-led-tv-ua32t4310akxxl-black/p-mp000000006745889","Resolution: 1366 x 768 pixels | Refresh Rate: 60Hz","Display Feature: PurColor | Ultra Clean View | Contrast Enhancer | Hyper Real Picture Engine | PQI (Picture Quality Index) : 900","Speaker Output : 20 W | Dolby Digital Plus","Operating System: Tizen| Live Cast | ConnectShare","UA32T4310AKXXL","Screen Size: 32 inch"
"Samsung 80 cm (32 Inches) Smart HD Ready LED TV UA32T4410AKXXL (2021 Model, Black)","Samsung","₹20579.00","₹24900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009724914_437Wx649H_202107292239571.jpeg",2.83,6,1,"https://www.tatacliq.com/samsung-80-cm-32-inches-smart-hd-ready-led-tv-ua32t4410akxxl-2021-model-black/p-mp000000009724914","Resolution: 1366 x 768 pixels","Display Feature: PurColor | HDR | Hyper Real Picture Engine | PQI (Picture Quality Index) : 900","Speaker Output: 20 W | Dolby Digital Plus | Music System | Sound Mirroring","Operating System : Tizen | Google Assistant | Alexa | SmartThings App Support | Game Mode | PC Mode | Content Guide | Samsung TV Plus","UA32T4410AKXXL","Screen Size: 32 inch"
"Croma 80 cm (32 Inches) HD Ready LED TV CREL7369 (2021 Model, Black)","Croma","₹10490.00","₹20000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010495903_437Wx649H_202109031642591.jpeg",3.95,19,1,"https://www.tatacliq.com/croma-80-cm-32-inches-hd-ready-led-tv-crel7369-2021-model-black/p-mp000000010495903","Resolution: 1920 x 1080 Pixels | Refresh Rate: 60 Hz","Display Features : A+ Grade LED Panel | 280 Nits Brightness | 16.7M Colours Depth | 178 Degree Wide Viewing Angle","Speaker Output : 20 Watts Powerful Speakers","HDMI : 2, USB : 2, AV Input, VGA Input, PC Audio, Headphone, AV Input, RF","CREL7369",
"Toshiba 80 cm (32 Inches) Vidaa OS Series HD Ready Smart ADS LED TV 32L5050 (Black) (2020 Model)","Toshiba","₹16940.00","₹18990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007305360_437Wx649H_202107292229001.jpeg",4.49,37,14,"https://www.tatacliq.com/toshiba-80-cm-32-inches-vidaa-os-series-hd-ready-smart-ads-led-tv-32l5050-black-2020-model/p-mp000000007305360","Resolution: 1366 x 768 pixels   Refresh Rate : 60 Hz","Display Features : CEVO Engine Premium   Active Motion and Resolution+   Contrast Booster   Dynamic Mode","Speaker Output: 20 W   Dolby Audio   dbx-tv","Operating System: VIDAA OS   Screen Mirroring","32L5050",
"Acer 80 cm (32 Inches) P Series Android Smart HD Ready LED TV AR32AP2841HD (2021 Model, Black)","Acer","₹13990.00","₹19999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010727350_437Wx649H_202110101539411.jpeg",4.2,20,8,"https://www.tatacliq.com/acer-80-cm-32-inches-p-series-android-smart-hd-ready-led-tv-ar32ap2841hd-2021-model-black/p-mp000000010727350","Resolution : 1366 x 768 Pixels | Refresh Rate : 60 Hz","Display Feature: High Definition Panel|Wide Color Gamut|16.7 Million Colors|HDR10|Digital Noise Reduction|Micro Dimming","Speaker Output: 24 W | Dolby Audio | Pure Sound 2","Operating System : Android | Chromecast | 64bit Quad Core Processor | Smart remote with Google Assistant","AR32AP2841HD",
"Croma 60cm (24 Inches) HD Ready LED TV CRELE3101SBT24 (Black)","Croma","₹8990.00","₹15000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011068679_437Wx649H_202110302125171.jpeg",4,4,0,"https://www.tatacliq.com/croma-60cm-24-inches-hd-ready-led-tv-crele3101sbt24-black/p-mp000000011068679","Resolution : 1366 x 768 Pixels | Refresh Rate : 60 Hz","Display Feature : A Plus Grade Panel | 16.7 Millions Colors | 178 Degree View Angle | Zero Dot Assurance | Brightness 280 Nits","Speaker Output : 16W | Dual Speakers | Digital Audio","HDMI : 2 | USB : 2","CRELE3101SBT24",
"Realme 108 cm (43 Inches) Android Smart Full HD LED TV (TV 43)","realme","₹27999.00","₹29999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009723308_437Wx649H_202107292240561.jpeg",3.33,3,0,"https://www.tatacliq.com/realme-108-cm-43-inches-android-smart-full-hd-led-tv-tv-43/p-mp000000009723308","Resolution: 1920 x 1080 pixels   Refresh Rate: 60Hz","Display Features: Chroma Boost Picture Engine 178 Degree Viewing Angle Picture And Picture","Sound Output: 24 W   Dolby Sound Technology","Operating System Android   Chromecast   Google Assistant","TV 43",
